data_pregao,data_vencimento,K,cod_negociacao,T,S,r,sigma,cotacao_op,moneyness,call_price_bs,call_price_lstm
2023-01-26,2023-03-17,94.16,VALEC944-2023-94.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,6.87,ATM,8.539928573571196,7.3021827
2023-01-26,2023-03-17,102.16,VALEC95-2023-102.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,2.89,ATM,4.2057088562038345,3.5197325
2023-01-26,2023-03-17,95.16,VALEC951-2023-95.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,6.66,ATM,7.889526741260887,6.7189827
2023-01-26,2023-03-17,96.16,VALEC961-2023-96.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,5.8,ATM,7.26952370705817,6.2062407
2023-01-26,2023-03-17,97.16,VALEC971-2023-97.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,5.47,ATM,6.680504480511544,5.682392
2023-01-26,2023-03-17,98.16,VALEC981-2023-98.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,4.81,ATM,6.1228398742844234,5.2347455
2023-01-26,2023-03-17,99.16,VALEC991-2023-99.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,4.32,ATM,5.596685458282302,4.8063407
2023-01-26,2023-04-20,82.3,VALED10-2023-82.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,17.75,ITM,19.916067271920028,18.192102
2023-01-26,2023-04-20,108.3,VALED103-2023-108.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,2.4,OTM,4.086143400926154,2.937344
2023-01-26,2023-04-20,106.3,VALED106-2023-106.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,2.86,OTM,4.772479001869222,3.4944043
2023-01-26,2023-04-20,110.3,VALED109-2023-110.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,1.9,OTM,3.479884131328987,2.5077844
2023-01-26,2023-04-20,114.3,VALED114-2023-114.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,1.15,OTM,2.4849071336324826,1.7016171
2023-01-26,2023-04-20,116.3,VALED116-2023-116.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,0.9,OTM,2.0840722156097193,1.3648012
2023-01-26,2023-04-20,102.3,VALED12-2023-102.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,4.5,ATM,6.404440474272434,5.194111
2023-01-26,2023-04-20,112.3,VALED130-2023-112.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,1.5,OTM,2.9481264529525326,2.0672636
2023-01-26,2023-04-20,136.3,VALED136-2023-136.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,0.05,OTM,0.281453677627038,0.20672226
2023-01-26,2023-04-20,122.3,VALED140-2023-122.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,0.41,OTM,1.1949329767680723,0.75019604
2023-01-26,2023-04-20,132.3,VALED150-2023-132.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,0.15,OTM,0.43368552539077765,0.29154634
2023-01-26,2024-04-19,162.41,VALED162-2024-162.41,1.7817460317460319,98.0,0.13649989315282562,0.278806350579307,1.74,OTM,5.843919228895732,2.7157788
2023-01-26,2023-04-20,90.3,VALED938-2023-90.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,11.05,ITM,13.520766501220194,12.0382595
2023-01-26,2023-04-20,100.3,VALED94-2023-100.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,5.25,ATM,7.357317832205744,5.977604
2023-01-26,2023-04-20,95.3,VALED955-2023-95.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,8.0,ATM,10.152101102567023,8.494411
2023-01-26,2023-04-20,98.3,VALED985-2023-98.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,6.44,ATM,8.404361315453322,6.925987
2023-01-26,2023-04-20,99.3,VALED995-2023-99.3,0.3333333333333333,98.0,0.13649989315282562,0.278806350579307,5.72,ATM,7.869005213848112,6.4376163
2023-01-26,2023-05-19,96.41,VALEE10-2023-96.41,0.44841269841269843,98.0,0.13649989315282562,0.278806350579307,8.29,ATM,11.268620410134602,9.20941
2023-01-26,2023-05-19,100.41,VALEE100-2023-100.41,0.44841269841269843,98.0,0.13649989315282562,0.278806350579307,3.8,ATM,9.071394752847752,7.288336
2023-01-26,2023-05-19,136.41,VALEE140-2023-136.41,0.44841269841269843,98.0,0.13649989315282562,0.278806350579307,0.23,OTM,0.6949530917924998,0.3929398
2023-01-26,2024-06-21,136.41,VALEF140-2024-136.41,2.0317460317460316,98.0,0.13649989315282562,0.278806350579307,6.55,OTM,13.313593903259608,7.731882
2023-01-26,2023-07-21,104.91,VALEG105-2023-104.91,0.6984126984126984,98.0,0.13649989315282562,0.278806350579307,6.03,OTM,10.342485492619431,7.531198
2023-01-26,2023-07-21,81.41,VALEG816-2023-81.41,0.6984126984126984,98.0,0.13649989315282562,0.278806350579307,20.92,ITM,25.08911567843689,21.658424
2023-01-26,2023-08-18,84.49,VALEH100-2023-84.49,0.8095238095238095,98.0,0.13649989315282562,0.278806350579307,17.5,ITM,24.033410085247567,20.114313
2023-01-26,2023-08-18,94.49,VALEH110-2023-94.49,0.8095238095238095,98.0,0.13649989315282562,0.278806350579307,12.0,ATM,17.320285665973046,13.585432
2023-01-26,2023-09-15,104.49,VALEI1-2023-104.49,0.9206349206349206,98.0,0.13649989315282562,0.278806350579307,9.0,OTM,13.306027798019876,9.794994
2023-01-26,2024-09-20,59.75,VALEI600-2024-59.75,2.392857142857143,98.0,0.13649989315282562,0.278806350579307,46.5,ITM,55.199763968356095,51.98519
2023-01-26,2024-09-20,94.75,VALEI950-2024-94.75,2.392857142857143,98.0,0.13649989315282562,0.278806350579307,23.0,ATM,33.58032762961187,24.267838
2023-01-26,2023-12-15,106.49,VALEL7-2023-106.49,1.2817460317460319,98.0,0.13649989315282562,0.278806350579307,11.3,OTM,16.541239489929595,11.665835
2023-01-26,2024-12-20,109.75,VALEL8-2024-109.75,2.753968253968254,98.0,0.13649989315282562,0.278806350579307,18.0,OTM,29.605440803117837,18.935598
2023-01-26,2024-12-20,85.75,VALEL860-2024-85.75,2.753968253968254,98.0,0.13649989315282562,0.278806350579307,31.5,ITM,41.48375544473417,30.391703
2023-02-06,2023-02-17,101.41,VALEB101-2023-101.41,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,0.06,OTM,0.05979004857012393,0.06608099
2023-02-06,2023-02-17,103.41,VALEB103-2023-103.41,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,0.05,OTM,0.027779404867829705,0.037310004
2023-02-06,2023-02-17,109.41,VALEB109-2023-109.41,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,0.01,OTM,0.002089867222786257,-0.009601712
2023-02-06,2023-02-17,111.41,VALEB111-2023-111.41,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,0.01,OTM,0.0008065177544100202,-0.019631386
2023-02-06,2023-02-17,115.41,VALEB115-2023-115.41,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,0.02,OTM,0.00010618432264363192,-0.03727019
2023-02-06,2023-02-17,117.41,VALEB118-2023-117.41,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,0.01,OTM,3.636001678345921e-05,-0.04567015
2023-02-06,2023-02-17,119.41,VALEB119-2023-119.41,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,0.01,OTM,1.200766817310633e-05,-0.054065824
